age,workclass,education,marital-status,occupation,sex,hours-per-week,salary
40,Private,Some-college,Married-civ-spouse,Adm-clerical,Male,55,>50K
26,Private,Some-college,Never-married,Adm-clerical,Male,40,<=50K
23,Private,5th-6th,Never-married,Handlers-cleaners,Male,30,<=50K
21,Private,HS-grad,Never-married,Adm-clerical,Female,25,<=50K
48,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Male,70,>50K
51,Private,Some-college,Married-civ-spouse,Adm-clerical,Female,35,<=50K
22,Private,12th,Never-married,Protective-serv,Male,35,<=50K
30,Private,HS-grad,Never-married,Craft-repair,Female,45,<=50K
33,Private,Bachelors,Married-civ-spouse,Farming-fishing,Male,40,<=50K
37,Private,HS-grad,Married-civ-spouse,Other-service,Male,40,<=50K
40,Local-gov,Assoc-acdm,Never-married,Prof-specialty,Male,40,>50K
36,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,50,<=50K
34,Private,Bachelors,Married-civ-spouse,Craft-repair,Male,45,>50K
40,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Female,20,>50K
49,Private,10th,Never-married,Other-service,Female,38,<=50K
24,Local-gov,Bachelors,Never-married,Prof-specialty,Female,50,<=50K
37,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Male,40,>50K
17,Self-emp-inc,10th,Never-married,Other-service,Male,4,<=50K
17,Private,11th,Never-married,Sales,Male,28,<=50K
43,State-gov,Bachelors,Divorced,Prof-specialty,Female,36,<=50K
32,Private,Some-college,Divorced,Handlers-cleaners,Male,16,<=50K
60,Private,Masters,Never-married,Prof-specialty,Male,50,<=50K
47,Private,Some-college,Divorced,Adm-clerical,Female,40,<=50K
39,Private,HS-grad,Divorced,Machine-op-inspct,Male,50,<=50K
24,Private,Bachelors,Never-married,Sales,Male,55,<=50K
33,Private,11th,Never-married,Sales,Female,17,<=50K
22,Private,Some-college,Never-married,Adm-clerical,Male,50,<=50K
40,Private,Assoc-acdm,Never-married,Tech-support,Male,40,<=50K
40,Private,Some-college,Married-civ-spouse,Exec-managerial,Female,40,>50K
25,Private,HS-grad,Married-civ-spouse,Tech-support,Female,48,>50K
25,Private,HS-grad,Never-married,Handlers-cleaners,Female,25,<=50K
57,Private,5th-6th,Separated,Machine-op-inspct,Female,40,<=50K
34,Private,Bachelors,Divorced,Sales,Male,60,>50K
23,?,Bachelors,Never-married,?,Female,50,<=50K
54,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Male,50,>50K
20,Private,Some-college,Never-married,Other-service,Male,35,<=50K
43,Private,Some-college,Married-civ-spouse,Adm-clerical,Female,15,<=50K
31,Private,Some-college,Married-civ-spouse,Adm-clerical,Male,50,<=50K
18,Private,Some-college,Never-married,Adm-clerical,Female,20,<=50K
61,Private,Bachelors,Divorced,Sales,Male,48,>50K
31,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Male,40,<=50K
33,Private,Bachelors,Divorced,Prof-specialty,Female,40,<=50K
33,Private,HS-grad,Divorced,Transport-moving,Male,45,<=50K
34,Private,Bachelors,Married-civ-spouse,Prof-specialty,Female,40,>50K
46,Private,Bachelors,Divorced,Prof-specialty,Female,40,<=50K
24,Private,Some-college,Never-married,Adm-clerical,Female,40,<=50K
26,Private,5th-6th,Never-married,Transport-moving,Male,40,<=50K
32,Self-emp-inc,Bachelors,Married-civ-spouse,Other-service,Male,50,>50K
21,Private,Some-college,Never-married,Handlers-cleaners,Male,25,<=50K
44,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Male,40,>50K
45,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Male,50,<=50K
37,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Male,40,<=50K
48,?,11th,Separated,?,Male,40,<=50K
42,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Male,48,>50K
41,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,>50K
38,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,50,<=50K
62,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Male,40,<=50K
37,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Male,72,>50K
60,Private,Bachelors,Married-civ-spouse,Sales,Male,40,>50K
26,Private,Bachelors,Never-married,Exec-managerial,Male,60,<=50K
30,Private,HS-grad,Never-married,Craft-repair,Male,40,<=50K
20,Private,HS-grad,Never-married,Other-service,Male,40,<=50K
53,State-gov,Some-college,Married-civ-spouse,Protective-serv,Male,60,<=50K
25,Private,Bachelors,Married-civ-spouse,Tech-support,Male,40,>50K
47,Private,HS-grad,Married-civ-spouse,Sales,Male,40,<=50K
28,Private,Bachelors,Never-married,Prof-specialty,Male,60,>50K
27,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
36,Private,Masters,Married-civ-spouse,Prof-specialty,Male,60,>50K
48,Private,HS-grad,Married-civ-spouse,Exec-managerial,Female,40,<=50K
20,Private,Some-college,Never-married,Handlers-cleaners,Male,20,<=50K
22,Private,Bachelors,Never-married,Prof-specialty,Female,15,<=50K
35,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,>50K
34,Private,Masters,Married-civ-spouse,Exec-managerial,Male,40,>50K
58,?,Bachelors,Married-civ-spouse,?,Male,70,<=50K
28,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Male,20,<=50K
49,Private,Masters,Married-civ-spouse,Exec-managerial,Male,45,>50K
50,Private,10th,Married-civ-spouse,Craft-repair,Male,40,>50K
46,Self-emp-not-inc,Bachelors,Married-spouse-absent,Prof-specialty,Male,25,<=50K
29,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,45,<=50K
69,?,HS-grad,Married-civ-spouse,?,Male,8,<=50K
50,Private,Masters,Married-civ-spouse,Machine-op-inspct,Male,30,<=50K
35,Private,11th,Never-married,Craft-repair,Male,40,<=50K
41,Local-gov,Some-college,Divorced,Other-service,Female,45,<=50K
30,Private,Bachelors,Never-married,Tech-support,Female,40,>50K
39,Private,HS-grad,Married-civ-spouse,Sales,Male,50,<=50K
34,Private,HS-grad,Married-civ-spouse,Other-service,Male,40,>50K
35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,40,<=50K
43,Private,Masters,Married-civ-spouse,Exec-managerial,Male,40,>50K
35,?,10th,Divorced,?,Male,99,<=50K
30,Private,Some-college,Divorced,Adm-clerical,Female,10,<=50K
41,Private,Masters,Married-civ-spouse,Exec-managerial,Male,45,<=50K
50,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,50,>50K
40,Private,7th-8th,Separated,Other-service,Female,25,<=50K
34,Private,HS-grad,Never-married,Machine-op-inspct,Male,40,<=50K
27,Private,HS-grad,Never-married,Adm-clerical,Male,40,<=50K
40,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Male,40,>50K
45,Private,HS-grad,Divorced,Craft-repair,Male,40,<=50K
18,Private,Some-college,Never-married,Sales,Female,35,<=50K
27,Private,1st-4th,Never-married,Other-service,Male,35,<=50K
61,State-gov,HS-grad,Widowed,Adm-clerical,Female,40,<=50K
44,State-gov,Bachelors,Never-married,Prof-specialty,Female,38,<=50K
37,Private,Some-college,Married-civ-spouse,Other-service,Male,40,<=50K
50,Private,Some-college,Married-civ-spouse,Adm-clerical,Female,35,>50K
32,Private,Some-college,Never-married,Handlers-cleaners,Male,40,<=50K
28,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,40,>50K
22,Private,Some-college,Never-married,Other-service,Male,40,<=50K
36,Private,HS-grad,Separated,Other-service,Female,35,<=50K
29,Private,Bachelors,Never-married,Exec-managerial,Female,40,<=50K
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,50,>50K
44,Private,HS-grad,Never-married,Craft-repair,Male,60,<=50K
46,Private,11th,Divorced,Handlers-cleaners,Female,40,<=50K
64,Private,Doctorate,Widowed,Prof-specialty,Male,80,>50K
33,Private,HS-grad,Divorced,Sales,Male,50,<=50K
25,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,84,>50K
38,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
21,Private,Some-college,Never-married,Sales,Female,20,<=50K
75,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Male,20,>50K
49,Local-gov,HS-grad,Divorced,Other-service,Female,40,<=50K
28,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,40,<=50K
53,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,45,>50K
63,Private,HS-grad,Widowed,Exec-managerial,Male,50,>50K
21,?,Some-college,Never-married,?,Female,10,<=50K
51,State-gov,Some-college,Divorced,Adm-clerical,Female,35,<=50K
60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,30,<=50K
18,Private,11th,Never-married,Other-service,Male,20,<=50K
45,Private,HS-grad,Never-married,Other-service,Female,40,<=50K
48,Private,HS-grad,Never-married,Tech-support,Female,33,<=50K
50,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Male,40,<=50K
36,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Male,50,>50K
46,Private,Prof-school,Divorced,Farming-fishing,Male,48,<=50K
27,Private,HS-grad,Never-married,Adm-clerical,Male,40,<=50K
50,Federal-gov,11th,Never-married,Sales,Female,40,<=50K
24,Private,HS-grad,Never-married,Sales,Female,32,<=50K
57,Private,11th,Married-civ-spouse,Craft-repair,Male,40,<=50K
46,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Male,60,>50K
39,Private,Some-college,Divorced,Machine-op-inspct,Female,40,<=50K
43,Private,Bachelors,Divorced,Exec-managerial,Female,40,<=50K
38,Private,Masters,Married-civ-spouse,Exec-managerial,Male,45,>50K
46,Private,Masters,Married-civ-spouse,Prof-specialty,Female,35,>50K
48,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,46,<=50K
36,Private,HS-grad,Married-civ-spouse,Sales,Male,50,<=50K
23,Private,Bachelors,Never-married,Adm-clerical,Female,23,<=50K
25,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,40,<=50K
37,Private,10th,Married-civ-spouse,Machine-op-inspct,Male,40,<=50K
39,Private,Some-college,Divorced,Sales,Female,40,<=50K
37,Local-gov,Some-college,Married-civ-spouse,Other-service,Male,40,<=50K
62,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Male,60,>50K
28,Private,HS-grad,Divorced,Adm-clerical,Female,40,<=50K
36,Private,Prof-school,Married-civ-spouse,Prof-specialty,Male,55,>50K
35,Private,11th,Separated,Other-service,Female,40,<=50K
22,Private,Assoc-voc,Married-civ-spouse,Other-service,Male,44,<=50K
19,?,12th,Never-married,?,Male,28,<=50K
65,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,59,>50K
24,Private,Assoc-acdm,Never-married,Handlers-cleaners,Male,48,<=50K
43,Private,HS-grad,Separated,Other-service,Female,26,<=50K
33,Private,10th,Divorced,Handlers-cleaners,Female,36,<=50K
22,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
40,Private,Some-college,Married-civ-spouse,Tech-support,Male,55,>50K
29,State-gov,Some-college,Never-married,Prof-specialty,Male,35,<=50K
70,Private,Some-college,Divorced,Other-service,Male,80,<=50K
60,Private,7th-8th,Married-civ-spouse,Craft-repair,Male,40,<=50K
17,Private,10th,Never-married,Other-service,Female,15,<=50K
46,Private,9th,Married-civ-spouse,Machine-op-inspct,Male,43,<=50K
39,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Male,40,>50K
18,Private,Some-college,Never-married,Other-service,Male,40,<=50K
37,Private,Some-college,Married-civ-spouse,Craft-repair,Male,40,<=50K
29,Private,Assoc-voc,Divorced,Other-service,Female,45,<=50K
32,Private,10th,Married-civ-spouse,Transport-moving,Male,40,<=50K
18,Local-gov,7th-8th,Never-married,Farming-fishing,Male,40,<=50K
42,Private,HS-grad,Never-married,Other-service,Female,40,<=50K
21,Private,HS-grad,Never-married,Sales,Female,40,<=50K
58,Private,Some-college,Divorced,Adm-clerical,Female,55,>50K
33,Private,Some-college,Never-married,Adm-clerical,Female,30,>50K
41,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,40,>50K
24,Private,Some-college,Never-married,Other-service,Male,40,<=50K
25,Private,Bachelors,Never-married,Exec-managerial,Male,35,<=50K
27,Private,Bachelors,Never-married,Sales,Male,45,<=50K
45,Private,HS-grad,Married-civ-spouse,Protective-serv,Male,40,>50K
36,Private,Some-college,Never-married,Exec-managerial,Male,40,<=50K
49,Private,HS-grad,Married-civ-spouse,Other-service,Female,8,<=50K
35,Federal-gov,Bachelors,Never-married,Exec-managerial,Male,40,<=50K
54,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Male,50,<=50K
18,?,Some-college,Never-married,?,Female,40,<=50K
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,35,<=50K
46,Private,Some-college,Married-civ-spouse,Adm-clerical,Male,40,<=50K
22,Private,Bachelors,Never-married,Prof-specialty,Male,40,<=50K
56,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,Male,40,<=50K
36,Private,Bachelors,Never-married,Prof-specialty,Male,40,<=50K
24,Local-gov,11th,Never-married,Other-service,Male,45,<=50K
33,Private,12th,Never-married,Craft-repair,Male,40,<=50K
19,Private,HS-grad,Never-married,Transport-moving,Male,40,<=50K
26,Private,Some-college,Never-married,Machine-op-inspct,Male,40,<=50K
34,Private,HS-grad,Never-married,Other-service,Female,35,<=50K
54,Self-emp-inc,Bachelors,Married-civ-spouse,Machine-op-inspct,Male,40,>50K
28,Private,Some-college,Married-civ-spouse,Adm-clerical,Male,50,>50K
29,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
52,Private,Some-college,Widowed,Other-service,Female,40,<=50K
52,Private,Doctorate,Married-civ-spouse,Prof-specialty,Male,40,>50K
44,Private,HS-grad,Married-spouse-absent,Transport-moving,Male,32,<=50K
48,Private,11th,Married-civ-spouse,Handlers-cleaners,Male,60,<=50K
81,?,HS-grad,Divorced,?,Female,35,<=50K
54,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,50,>50K
60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Male,45,<=50K
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,70,>50K
43,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,60,<=50K
61,Private,7th-8th,Married-civ-spouse,Transport-moving,Male,40,<=50K
20,?,Some-college,Never-married,?,Female,30,<=50K
44,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,40,>50K
33,Private,Some-college,Married-civ-spouse,Other-service,Male,40,<=50K
63,Private,11th,Married-civ-spouse,Sales,Male,22,<=50K
21,Private,HS-grad,Never-married,Other-service,Male,22,<=50K
21,Private,HS-grad,Never-married,Other-service,Female,30,<=50K
35,Private,Some-college,Married-civ-spouse,Craft-repair,Male,40,<=50K
53,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,40,>50K
64,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Male,45,>50K
24,Private,Some-college,Never-married,Handlers-cleaners,Male,30,<=50K
51,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Male,60,<=50K
21,Private,Some-college,Never-married,Prof-specialty,Female,20,<=50K
36,Private,Some-college,Married-civ-spouse,Exec-managerial,Male,60,<=50K
62,Private,9th,Married-civ-spouse,Other-service,Male,42,<=50K
36,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Male,45,<=50K
19,Self-emp-inc,Some-college,Never-married,Other-service,Female,35,<=50K
38,Private,10th,Married-civ-spouse,Craft-repair,Male,45,<=50K
22,Local-gov,HS-grad,Never-married,Handlers-cleaners,Male,40,<=50K
53,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Female,40,<=50K
51,Private,Masters,Married-civ-spouse,Exec-managerial,Male,50,>50K
54,State-gov,HS-grad,Married-civ-spouse,Prof-specialty,Male,40,<=50K
36,Private,HS-grad,Widowed,Other-service,Female,20,<=50K
28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,40,<=50K
48,Federal-gov,HS-grad,Divorced,Handlers-cleaners,Male,40,<=50K
34,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Female,40,>50K
49,Local-gov,HS-grad,Divorced,Adm-clerical,Female,10,<=50K
43,Private,Some-college,Never-married,Adm-clerical,Female,40,<=50K
66,?,Some-college,Married-civ-spouse,?,Male,40,<=50K
23,Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,40,<=50K
18,?,10th,Never-married,?,Male,30,<=50K
47,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Male,40,<=50K
60,Federal-gov,Assoc-voc,Divorced,Prof-specialty,Male,40,>50K
68,Private,HS-grad,Widowed,Other-service,Female,7,<=50K
24,Private,Some-college,Never-married,Sales,Male,40,<=50K
36,Private,HS-grad,Never-married,Other-service,Female,40,<=50K
33,Private,HS-grad,Never-married,Machine-op-inspct,Male,40,<=50K
46,Private,Bachelors,Never-married,Sales,Female,35,<=50K
47,Private,Prof-school,Married-civ-spouse,Exec-managerial,Male,45,>50K
39,Private,11th,Divorced,Transport-moving,Male,40,<=50K
24,Private,Bachelors,Married-spouse-absent,Prof-specialty,Female,40,<=50K
18,Private,HS-grad,Never-married,Handlers-cleaners,Male,40,<=50K
39,Private,Some-college,Never-married,Craft-repair,Male,40,<=50K
43,Private,Some-college,Married-civ-spouse,Transport-moving,Male,60,>50K
25,Private,Some-college,Married-civ-spouse,Adm-clerical,Male,45,<=50K
22,Private,Some-college,Never-married,Tech-support,Female,32,<=50K
38,Private,10th,Married-civ-spouse,Craft-repair,Male,40,>50K
29,Private,Some-college,Never-married,Adm-clerical,Female,40,<=50K
45,Private,5th-6th,Never-married,Machine-op-inspct,Female,35,<=50K
46,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Male,58,>50K
45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,50,>50K
37,Private,HS-grad,Married-civ-spouse,Sales,Male,45,<=50K
42,Private,Bachelors,Married-civ-spouse,Tech-support,Male,50,>50K
55,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,60,<=50K
41,Private,Masters,Married-civ-spouse,Prof-specialty,Male,38,>50K
69,Private,7th-8th,Divorced,Machine-op-inspct,Female,40,<=50K
54,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,40,>50K
23,Private,Assoc-voc,Never-married,Other-service,Female,40,<=50K
44,Private,Masters,Married-civ-spouse,Tech-support,Male,20,>50K
28,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Male,55,<=50K
36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,80,>50K
17,?,11th,Never-married,?,Male,10,<=50K
31,Private,11th,Divorced,Farming-fishing,Male,50,<=50K
33,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,40,>50K
46,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Male,45,>50K
27,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,50,<=50K
35,Private,Masters,Married-civ-spouse,Exec-managerial,Male,40,<=50K
65,Private,HS-grad,Married-civ-spouse,Sales,Male,40,>50K
25,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,48,<=50K
33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,40,<=50K
34,Private,Assoc-voc,Married-spouse-absent,Adm-clerical,Female,40,<=50K
40,Private,10th,Never-married,Other-service,Female,40,<=50K
40,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Female,40,>50K
26,Private,HS-grad,Never-married,Other-service,Male,40,<=50K
41,Private,Bachelors,Divorced,Tech-support,Male,45,>50K
28,Private,Bachelors,Never-married,Prof-specialty,Male,40,<=50K
55,Private,Some-college,Divorced,Adm-clerical,Female,20,<=50K
26,Private,10th,Never-married,Handlers-cleaners,Male,40,<=50K
38,Private,Some-college,Married-civ-spouse,Other-service,Female,40,<=50K
20,Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,40,<=50K
73,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,75,<=50K
35,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,61,>50K
23,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Male,25,<=50K
29,Private,Bachelors,Never-married,Adm-clerical,Female,40,<=50K
39,Private,Some-college,Separated,Prof-specialty,Female,40,<=50K
26,Self-emp-inc,HS-grad,Divorced,Exec-managerial,Male,78,>50K
21,Private,Some-college,Never-married,Tech-support,Female,35,<=50K
36,Private,HS-grad,Divorced,Farming-fishing,Male,50,<=50K
42,Private,HS-grad,Married-civ-spouse,Sales,Male,40,<=50K
54,State-gov,12th,Never-married,Other-service,Male,40,<=50K
55,Private,Bachelors,Separated,Exec-managerial,Male,45,>50K
23,Private,HS-grad,Never-married,Adm-clerical,Female,16,<=50K
23,Private,Some-college,Never-married,Protective-serv,Female,40,<=50K
40,Self-emp-inc,Masters,Married-civ-spouse,Craft-repair,Male,50,<=50K
40,?,Masters,Divorced,?,Female,55,<=50K
31,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,40,<=50K
29,Private,Masters,Never-married,Prof-specialty,Male,40,<=50K
26,Federal-gov,Masters,Never-married,Prof-specialty,Male,40,<=50K
20,Private,HS-grad,Never-married,Craft-repair,Female,40,<=50K
44,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
35,Private,Bachelors,Married-civ-spouse,Other-service,Male,20,>50K
31,Private,Some-college,Married-civ-spouse,Adm-clerical,Female,40,<=50K
39,State-gov,HS-grad,Separated,Adm-clerical,Female,35,<=50K
32,Private,HS-grad,Divorced,Other-service,Female,40,<=50K
32,Private,HS-grad,Never-married,Machine-op-inspct,Female,40,<=50K
62,Private,Some-college,Married-civ-spouse,Craft-repair,Male,45,<=50K
20,State-gov,Some-college,Never-married,Other-service,Female,20,<=50K
20,?,Some-college,Never-married,?,Female,40,<=50K
35,Private,9th,Never-married,Exec-managerial,Female,40,<=50K
51,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,70,>50K
20,Private,Some-college,Never-married,Handlers-cleaners,Male,35,<=50K
27,Private,Masters,Never-married,Prof-specialty,Female,45,<=50K
50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,50,<=50K
22,Local-gov,HS-grad,Never-married,Other-service,Female,53,<=50K
34,Private,Bachelors,Never-married,Exec-managerial,Male,40,<=50K
25,Private,Some-college,Never-married,Prof-specialty,Female,40,<=50K
17,Private,11th,Never-married,Adm-clerical,Female,20,<=50K
49,Private,HS-grad,Divorced,Craft-repair,Male,40,<=50K
40,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,60,>50K
39,Private,Some-college,Married-civ-spouse,Sales,Female,45,>50K
50,?,Masters,Never-married,?,Male,40,<=50K
28,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Male,40,<=50K
32,Local-gov,Bachelors,Divorced,Adm-clerical,Female,46,<=50K
34,Private,HS-grad,Divorced,Adm-clerical,Female,40,<=50K
27,?,Bachelors,Married-spouse-absent,?,Male,50,<=50K
38,Private,Some-college,Never-married,Other-service,Male,40,<=50K
26,Private,HS-grad,Never-married,Machine-op-inspct,Male,40,<=50K
30,Private,HS-grad,Separated,Craft-repair,Male,40,<=50K
31,Private,HS-grad,Never-married,Sales,Female,24,<=50K
23,Private,HS-grad,Never-married,Adm-clerical,Female,40,<=50K
57,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,35,<=50K
30,Private,Assoc-voc,Never-married,Craft-repair,Male,40,<=50K
49,Private,HS-grad,Divorced,Exec-managerial,Male,40,<=50K
34,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Male,40,<=50K
57,Private,HS-grad,Divorced,Other-service,Male,38,<=50K
57,Private,Some-college,Married-civ-spouse,Prof-specialty,Male,40,>50K
52,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Male,40,>50K
48,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Male,40,>50K
19,?,Some-college,Never-married,?,Male,22,<=50K
47,Self-emp-not-inc,Assoc-acdm,Never-married,Farming-fishing,Male,45,>50K
28,Private,Some-college,Married-civ-spouse,Tech-support,Male,40,>50K
51,Private,Assoc-voc,Married-civ-spouse,Sales,Male,40,<=50K
37,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,40,>50K
42,State-gov,HS-grad,Separated,Adm-clerical,Male,39,<=50K
29,Private,HS-grad,Married-civ-spouse,Farming-fishing,Male,60,<=50K
18,Private,11th,Never-married,Sales,Male,20,<=50K
41,Self-emp-not-inc,Masters,Divorced,Prof-specialty,Female,35,<=50K
18,Private,Some-college,Never-married,Sales,Male,35,<=50K
29,Private,5th-6th,Married-civ-spouse,Other-service,Male,40,<=50K
60,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Male,40,<=50K
45,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Male,40,<=50K
37,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,50,>50K
17,Private,11th,Never-married,Adm-clerical,Female,24,<=50K
58,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Male,40,>50K
56,Self-emp-not-inc,Bachelors,Married-spouse-absent,Prof-specialty,Female,40,>50K
25,Private,HS-grad,Married-spouse-absent,Exec-managerial,Male,45,<=50K
45,Private,HS-grad,Married-civ-spouse,Protective-serv,Male,40,<=50K
64,Self-emp-not-inc,7th-8th,Married-civ-spouse,Other-service,Male,25,<=50K
27,Private,9th,Never-married,Craft-repair,Male,40,<=50K
52,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,40,>50K
43,Private,Bachelors,Married-civ-spouse,Sales,Male,40,>50K
35,Private,Prof-school,Married-civ-spouse,Sales,Male,35,<=50K
18,Private,11th,Never-married,Handlers-cleaners,Male,20,<=50K
25,State-gov,HS-grad,Never-married,Exec-managerial,Male,40,<=50K
18,Private,Some-college,Never-married,Machine-op-inspct,Female,15,<=50K
54,Private,HS-grad,Married-civ-spouse,Sales,Male,50,>50K
26,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,72,<=50K
59,Local-gov,HS-grad,Widowed,Craft-repair,Male,40,<=50K
54,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,40,>50K
37,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Male,40,>50K
45,Private,HS-grad,Divorced,Adm-clerical,Female,40,<=50K
47,Self-emp-not-inc,Some-college,Married-civ-spouse,Tech-support,Male,40,>50K
40,Private,HS-grad,Never-married,Adm-clerical,Female,38,<=50K
31,?,HS-grad,Divorced,?,Female,20,<=50K
21,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,20,<=50K
35,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Male,15,<=50K
27,Private,Some-college,Never-married,Prof-specialty,Female,48,<=50K
25,Self-emp-inc,Bachelors,Never-married,Adm-clerical,Female,40,<=50K
34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Male,60,<=50K
26,Private,Some-college,Never-married,Adm-clerical,Male,20,<=50K
53,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Male,40,>50K
18,Private,11th,Never-married,Other-service,Female,16,<=50K
29,Self-emp-not-inc,HS-grad,Separated,Craft-repair,Male,35,<=50K
47,Self-emp-not-inc,Some-college,Widowed,Other-service,Female,35,<=50K
56,Private,Some-college,Married-civ-spouse,Sales,Male,40,<=50K
43,Private,10th,Married-civ-spouse,Adm-clerical,Male,40,<=50K
